Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
Female,21.0,1.6,61.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation
Female,26.0,1.652674,111.919155,yes,yes,3.0,3.0,Sometimes,no,2.814517,no,0.0,0.101598,Sometimes,Public_Transportation
Female,22.226815,1.609068,83.785312,yes,yes,2.094184,2.735706,Sometimes,no,2.257922,no,2.230547,0.195339,no,Public_Transportation
Male,39.656559,1.789992,98.021766,yes,yes,2.043359,2.209314,Sometimes,no,2.785804,no,1.259613,0.669616,Sometimes,Automobile
Female,25.992348,1.606474,104.954291,yes,yes,3.0,3.0,Sometimes,no,2.331123,no,0.063383,0.561661,Sometimes,Public_Transportation
Male,29.0,1.77,83.0,no,yes,1.0,4.0,Frequently,no,3.0,no,0.0,1.0,no,Motorbike
Female,18.0,1.668555,85.607466,yes,yes,2.081238,3.0,Sometimes,no,1.18363,no,1.17177,0.0,no,Public_Transportation
Male,18.0,1.78,108.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,no,Public_Transportation
Female,21.0,1.5,65.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,2.0,2.0,Sometimes,Public_Transportation
Female,21.012542,1.615145,68.653347,yes,yes,1.729824,3.612941,no,no,2.043703,no,0.562118,0.426643,Sometimes,Public_Transportation
Male,18.0,1.82,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,3.0,2.0,no,Walking
Female,39.12631,1.562889,76.65949,yes,yes,2.0,3.0,Sometimes,no,1.440526,no,0.0,0.0,Sometimes,Automobile
Female,23.664709,1.738836,133.472641,yes,yes,3.0,3.0,Sometimes,no,2.863513,no,1.026452,0.714137,Sometimes,Public_Transportation
Male,30.607546,1.757132,118.565568,yes,yes,2.918113,3.0,Sometimes,no,2.240463,no,1.076248,1.480875,Sometimes,Automobile
Male,23.141402,1.849307,121.658729,yes,yes,3.0,2.510135,Sometimes,no,1.693362,no,0.769709,0.0,Sometimes,Public_Transportation
Male,23.0,1.76,90.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,no,Public_Transportation
Male,21.011124,1.856315,118.183797,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.788585,1.220029,Sometimes,Public_Transportation
Male,20.0,1.83,66.0,no,no,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation
Male,17.671064,1.854706,59.20945,yes,yes,2.707666,3.737914,Sometimes,no,2.026547,no,2.009397,0.613971,no,Automobile
Male,38.10894,1.752863,119.201465,yes,yes,2.499388,2.989791,Sometimes,no,1.959777,no,0.6081,0.64676,Sometimes,Automobile
Female,25.722004,1.62847,107.218949,yes,yes,3.0,3.0,Sometimes,no,2.48707,no,0.067329,0.455823,Sometimes,Public_Transportation
Female,40.654155,1.52906,79.760922,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile
Female,16.834813,1.74402,50.0,no,yes,2.19005,3.420618,Sometimes,no,1.356405,no,1.351996,0.98468,Sometimes,Public_Transportation
Male,31.783845,1.75,120.0,yes,yes,2.941627,3.0,Sometimes,no,2.318134,no,0.582686,1.588046,Sometimes,Automobile
Male,19.0,1.8,70.0,no,yes,3.0,3.0,Frequently,no,1.0,no,2.0,0.0,no,Public_Transportation
Male,26.199321,1.885119,121.065052,yes,yes,2.423291,3.0,Sometimes,no,2.902682,no,1.243567,0.555591,Sometimes,Public_Transportation
Female,19.314429,1.67231,49.713944,no,yes,2.562409,3.488342,Sometimes,no,1.67062,no,2.0,1.0,Sometimes,Public_Transportation
Male,19.114981,1.855543,88.965521,yes,yes,2.0,3.0,Sometimes,no,1.015677,no,0.0,0.37465,Sometimes,Public_Transportation
Male,21.0,1.75,50.0,yes,no,3.0,4.0,Frequently,no,1.0,no,1.0,0.0,no,Walking
Female,26.0,1.654784,111.933152,yes,yes,3.0,3.0,Sometimes,no,2.770125,no,0.0,0.088236,Sometimes,Public_Transportation
Male,20.0,1.83,72.0,yes,no,3.0,3.0,Sometimes,yes,1.0,no,2.0,1.0,Sometimes,Public_Transportation
Female,21.0,1.66,57.0,yes,yes,2.0,3.0,Frequently,no,1.0,no,1.0,1.0,no,Public_Transportation
Female,19.091346,1.603923,45.0,no,no,3.0,3.0,Frequently,no,1.28246,yes,1.60195,0.0,Sometimes,Public_Transportation
Male,19.685,1.838266,89.496905,yes,yes,2.153639,3.715148,Sometimes,no,2.703337,no,2.0,0.226097,Sometimes,Public_Transportation
Male,23.0,1.712556,75.480764,yes,yes,3.0,3.654061,Sometimes,no,1.229915,no,0.793489,1.597608,Sometimes,Public_Transportation
Male,18.04892,1.721384,99.430612,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.579431,0.839862,no,Public_Transportation
Female,37.0,1.65,73.0,yes,no,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile
Male,30.79626,1.789421,109.599453,yes,yes,2.21498,2.282392,Sometimes,no,1.179942,no,1.771754,0.537659,Sometimes,Automobile
Female,36.0,1.65,80.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,2.0,no,Automobile
Male,18.0,1.716691,51.149283,yes,yes,1.813234,3.0,Sometimes,no,1.274815,no,0.520407,1.673584,Sometimes,Public_Transportation
Male,27.474245,1.84342,120.420406,yes,yes,2.765063,3.0,Sometimes,no,2.867206,no,0.706777,0.677909,Sometimes,Public_Transportation
Male,18.0,1.75,70.0,no,yes,3.0,4.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation
Female,19.0,1.556211,42.339767,no,yes,3.0,2.0846,Sometimes,no,2.13755,yes,0.196152,0.062488,no,Public_Transportation
Male,29.981494,1.773181,112.348722,yes,yes,1.947495,3.0,Sometimes,no,2.042073,no,0.0,0.618087,Sometimes,Automobile
Female,19.052833,1.546551,42.069992,no,yes,3.0,1.735493,Sometimes,no,2.318736,no,1.193486,0.74568,no,Public_Transportation
Female,22.978655,1.664622,114.465425,yes,yes,3.0,3.0,Sometimes,no,2.408442,no,0.194056,0.803141,Sometimes,Public_Transportation
Male,24.481032,1.661277,90.744965,yes,yes,1.712848,3.0,Sometimes,no,1.162153,no,0.458981,0.885532,no,Automobile
Female,23.0,1.681314,80.037202,yes,yes,2.0,2.9796,Sometimes,no,1.964435,no,0.189957,1.73216,no,Public_Transportation
Female,29.970445,1.610863,49.516027,yes,yes,2.059138,3.904858,Frequently,no,2.0,no,0.821977,0.0,no,Public_Transportation
Female,20.601222,1.738717,128.114161,yes,yes,3.0,3.0,Sometimes,no,1.797041,no,1.427413,0.966181,Sometimes,Public_Transportation
Male,29.0,1.682916,89.991671,yes,yes,1.851262,3.0,Sometimes,no,2.11267,no,0.388269,0.0,Sometimes,Automobile
Male,21.0,1.79,105.0,yes,yes,2.0,3.0,Always,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation
Female,38.692265,1.548178,62.341438,yes,yes,2.956671,2.965494,Sometimes,no,2.868132,no,0.0,0.54925,Sometimes,Automobile
Female,25.999636,1.610126,102.686908,yes,yes,3.0,3.0,Sometimes,no,1.020313,no,0.108386,1.0,Sometimes,Public_Transportation
Female,33.0,1.56,48.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation
Male,20.0,1.8,65.0,no,yes,2.0,3.0,Frequently,no,1.0,no,2.0,0.0,Sometimes,Motorbike
Female,23.0,1.644161,84.340406,yes,yes,2.177243,3.0,Sometimes,no,2.715572,no,2.230109,0.070897,no,Public_Transportation
Male,21.380336,1.724839,82.27635,yes,yes,2.09449,1.873484,Sometimes,no,2.0,no,2.079709,0.880414,Sometimes,Public_Transportation
Male,17.178483,1.78629,95.277392,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.072318,0.651904,Sometimes,Public_Transportation
Male,18.0,1.739344,50.951444,yes,yes,1.889883,3.0,Sometimes,no,1.959531,no,0.520407,1.151166,Sometimes,Public_Transportation
Female,21.538225,1.610327,67.999778,yes,yes,1.887951,3.728377,no,no,2.682107,no,1.123931,0.492528,Sometimes,Public_Transportation
Female,26.0,1.643421,111.939983,yes,yes,3.0,3.0,Sometimes,no,2.722276,no,0.0,0.091711,Sometimes,Public_Transportation
Male,24.739421,1.757069,117.298233,yes,yes,1.392665,3.0,Sometimes,no,2.0,no,1.097983,0.630866,Sometimes,Public_Transportation
Male,23.0,1.65,60.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation
Male,20.0,1.6,50.0,yes,no,2.0,4.0,Frequently,yes,2.0,no,3.0,2.0,no,Public_Transportation
Male,33.0,1.74,76.0,no,no,2.0,3.0,Sometimes,no,1.0,no,0.0,2.0,Sometimes,Walking
Female,19.0,1.64,53.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation
Female,20.102241,1.816868,153.959945,yes,yes,3.0,3.0,Sometimes,no,2.414739,no,1.917014,0.927982,Sometimes,Public_Transportation
Male,22.126325,1.717262,98.579156,yes,yes,2.0,2.984523,Sometimes,no,2.263551,no,2.819661,2.0,no,Public_Transportation
Male,26.826961,1.673287,90.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.884935,0.12228,Sometimes,Automobile
Male,18.118277,1.654757,80.0,yes,yes,2.821977,2.044035,Sometimes,no,1.954968,no,1.0,0.854536,no,Public_Transportation
Male,18.0,1.840138,60.0,yes,yes,3.0,4.0,Sometimes,no,2.0,no,2.0,0.0,no,Automobile
Female,18.0,1.45,53.0,no,yes,2.0,3.0,Frequently,no,2.0,yes,1.0,2.0,Frequently,Public_Transportation
Male,20.0,1.7,65.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,no,Public_Transportation
Female,23.421726,1.755467,133.478611,yes,yes,3.0,3.0,Sometimes,no,2.843782,no,1.302507,0.773807,Sometimes,Public_Transportation
Female,25.989938,1.644199,105.036075,yes,yes,3.0,3.0,Sometimes,no,2.310076,no,0.07115,0.733085,Sometimes,Public_Transportation
Male,18.181821,1.662669,79.863546,yes,no,2.492758,2.270163,Sometimes,no,1.992586,no,1.452467,0.864583,no,Public_Transportation
Male,17.0,1.74,56.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation
Female,20.670975,1.509408,64.852953,yes,no,2.294067,3.209508,Sometimes,no,2.0,no,1.103088,1.261043,no,Public_Transportation
Male,19.850524,1.785062,104.187314,yes,yes,2.0,3.0,Sometimes,no,2.15157,no,1.605983,0.0,no,Public_Transportation
Male,21.0,1.88,84.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,2.0,1.0,Sometimes,Walking
Male,24.041043,1.613491,98.490766,yes,yes,3.0,2.120936,Sometimes,no,1.0,no,1.543386,0.890213,no,Public_Transportation
Female,26.0,1.624134,111.531208,yes,yes,3.0,3.0,Sometimes,no,2.609188,no,0.0,0.17403,Sometimes,Public_Transportation
Female,20.0,1.6,65.0,no,no,3.0,3.0,Sometimes,no,2.0,yes,0.0,0.0,Sometimes,Public_Transportation
Male,22.0,1.84,84.0,yes,yes,3.0,3.0,Frequently,no,2.0,yes,3.0,0.0,Sometimes,Public_Transportation
Male,22.851721,1.853373,121.737836,yes,yes,2.922511,2.692889,Sometimes,no,1.809531,no,0.478595,0.0,Sometimes,Public_Transportation
Female,25.816445,1.684082,104.592372,yes,yes,3.0,3.0,Sometimes,no,1.295436,no,0.282063,0.929356,Sometimes,Public_Transportation
Female,19.0,1.65,56.0,yes,yes,3.0,3.0,Frequently,yes,3.0,yes,1.0,2.0,Frequently,Public_Transportation
Male,20.825962,1.793378,105.655037,yes,yes,2.0,3.0,Sometimes,no,1.155384,no,0.003938,0.526999,Sometimes,Public_Transportation
Female,19.317148,1.731195,49.650897,no,yes,2.919751,3.576103,Sometimes,no,1.949308,no,1.940182,1.0,Sometimes,Public_Transportation
Female,20.954955,1.759358,55.01045,yes,yes,2.971574,3.592415,Frequently,no,2.894678,no,2.0,1.009632,no,Public_Transportation
Female,25.974446,1.628855,108.090006,yes,yes,3.0,3.0,Sometimes,no,1.757105,no,0.085119,0.465444,Sometimes,Public_Transportation
Female,22.846357,1.757442,133.365094,yes,yes,3.0,3.0,Sometimes,no,2.84837,no,1.206059,0.766668,Sometimes,Public_Transportation
Female,23.0,1.63,55.0,yes,no,3.0,3.0,no,no,2.0,yes,2.0,1.0,no,Public_Transportation
Female,26.0,1.624576,110.803117,yes,yes,3.0,3.0,Sometimes,no,2.704827,no,0.0,0.269577,Sometimes,Public_Transportation
Female,19.005725,1.599999,73.513873,yes,no,2.942154,2.667711,Sometimes,no,2.184768,no,1.524405,0.805008,Sometimes,Public_Transportation
Female,18.178076,1.642892,82.144405,yes,yes,2.66889,3.0,Sometimes,no,1.172593,no,0.886448,1.252677,no,Public_Transportation
Female,25.765628,1.627839,108.10736,yes,yes,3.0,3.0,Sometimes,no,2.320068,no,0.045246,0.413106,Sometimes,Public_Transportation
Female,23.0,1.6,83.0,yes,yes,3.0,3.0,Frequently,no,3.0,no,3.0,0.0,no,Public_Transportation
Male,19.429723,1.813567,86.144904,yes,yes,2.643183,3.821461,Sometimes,no,2.397124,no,2.044165,0.471663,Sometimes,Public_Transportation
Female,20.0,1.62,52.0,no,yes,3.0,3.0,Frequently,no,1.0,no,3.0,1.0,no,Automobile
Male,17.6739,1.738465,97.185474,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.233314,no,Public_Transportation
Female,18.0,1.67,66.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation
Female,20.634694,1.568188,67.904023,yes,no,2.512719,3.0,Sometimes,no,1.131169,no,0.095389,1.0,no,Public_Transportation
Male,23.0,1.70074,81.32297,yes,yes,2.0,2.720642,Sometimes,no,1.5197,no,0.279375,1.043435,Sometimes,Public_Transportation
Male,23.0,1.87,95.0,yes,yes,1.0,3.0,Frequently,no,2.0,no,0.0,2.0,Frequently,Public_Transportation
Male,18.0,1.792239,108.244379,yes,yes,2.0,2.141839,Sometimes,no,2.939847,no,1.0,0.103056,Sometimes,Public_Transportation
Male,23.0,1.8,90.0,yes,yes,1.0,3.0,Always,no,2.0,no,0.0,2.0,Frequently,Public_Transportation
Male,30.610436,1.783914,120.549592,yes,yes,2.05687,3.0,Sometimes,no,2.358088,no,0.093418,1.759954,Sometimes,Automobile
Male,20.738469,1.759933,55.003417,yes,yes,2.627031,3.832911,Sometimes,no,2.993448,no,2.0,1.425903,no,Public_Transportation
Female,24.265943,1.719365,114.511537,yes,yes,3.0,3.0,Sometimes,no,2.987406,no,0.38926,0.526776,Sometimes,Public_Transportation
Female,38.952866,1.568441,62.855073,yes,yes,2.002796,3.0,Sometimes,no,2.526775,no,0.271174,0.806069,Sometimes,Automobile
Female,24.0,1.6,48.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,no,Public_Transportation
Male,19.0,1.76,79.0,yes,yes,2.0,3.0,Frequently,no,3.0,no,1.0,2.0,Frequently,Public_Transportation
Female,25.12791,1.668537,112.555456,yes,yes,3.0,3.0,Sometimes,no,2.868679,no,0.115369,0.028583,Sometimes,Public_Transportation
Male,22.0,1.75,70.0,no,no,2.0,3.0,Sometimes,no,3.0,no,1.0,1.0,no,Public_Transportation
Male,20.586978,1.781952,102.910613,yes,yes,2.0,3.0,Sometimes,no,1.689793,no,1.464204,0.0,no,Public_Transportation
Male,25.526746,1.783381,115.347176,yes,yes,2.191429,3.0,Sometimes,no,2.102709,no,1.32534,0.380979,Sometimes,Public_Transportation
Female,37.471683,1.549812,76.082517,yes,yes,2.0,2.765213,Sometimes,no,1.551266,no,1.350001,0.0,Sometimes,Automobile
Male,22.396504,1.869098,61.411141,yes,yes,3.0,3.263201,Sometimes,no,2.233274,no,1.557737,0.000355,Sometimes,Automobile
Male,21.0,1.64,65.0,yes,no,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,no,Public_Transportation
Female,26.0,1.643167,111.894229,yes,yes,3.0,3.0,Sometimes,no,2.72005,no,0.0,0.127443,Sometimes,Public_Transportation
Female,18.0,1.692913,89.93889,yes,yes,2.818502,3.0,Sometimes,no,1.991251,no,1.492967,0.0,no,Public_Transportation
Male,22.0,1.7,70.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Automobile
Female,18.086772,1.65,82.13682,yes,yes,3.0,3.0,Sometimes,no,1.0,no,1.02975,1.350099,Sometimes,Public_Transportation
Male,19.0,1.8,60.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation
Female,17.0,1.58,50.0,no,yes,1.0,4.0,Frequently,no,2.0,no,1.0,2.0,Sometimes,Public_Transportation
Female,19.833682,1.699464,49.676046,no,yes,1.270448,3.731212,Frequently,no,1.876915,no,2.0,1.0,Sometimes,Public_Transportation
Male,17.971574,1.720379,85.0,yes,yes,2.0,3.0,Sometimes,no,2.802498,no,1.0,0.41758,Sometimes,Public_Transportation
Male,17.469417,1.798645,59.612717,yes,yes,2.336044,4.0,Sometimes,no,2.0,no,2.0,0.133005,no,Automobile
Female,31.386405,1.556579,78.233341,yes,yes,2.13683,2.092179,Sometimes,no,1.505381,no,0.0,0.0,Sometimes,Public_Transportation
Male,36.839761,1.74285,106.421042,yes,yes,2.541785,2.902639,Sometimes,no,1.0,no,1.668961,0.0,no,Automobile
Male,30.71516,1.650189,101.141277,yes,yes,2.913452,2.269799,Sometimes,no,1.0,no,1.889937,0.378818,no,Public_Transportation
Male,21.0,1.75,75.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation
Female,25.0,1.61,61.0,no,no,2.0,3.0,Sometimes,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation
Male,27.0,1.8,87.0,no,no,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Frequently,Walking
Female,25.943827,1.629491,104.839068,yes,yes,3.0,3.0,Sometimes,no,2.20979,no,0.114698,0.604422,Sometimes,Public_Transportation
Female,21.140165,1.713133,133.735889,yes,yes,3.0,3.0,Sometimes,no,1.411365,no,1.564618,0.910683,Sometimes,Public_Transportation
Female,19.054008,1.556611,39.695295,no,yes,1.889199,2.217651,Sometimes,no,2.013605,no,2.075293,1.683261,Sometimes,Public_Transportation
Male,18.0,1.74,70.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation
Male,20.0,1.66,60.0,no,yes,2.0,4.0,Frequently,no,3.0,no,0.0,0.0,no,Public_Transportation
Male,18.0,1.786758,51.524444,no,yes,2.91548,3.0,Sometimes,no,1.777486,no,1.077469,1.0,Sometimes,Public_Transportation
Female,26.0,1.583889,110.545378,yes,yes,3.0,3.0,Sometimes,no,2.578292,no,0.0,0.492394,Sometimes,Public_Transportation
Male,21.18354,1.72,80.555875,yes,yes,2.0,2.468421,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation
Female,18.024744,1.617192,83.121811,yes,yes,2.976509,3.0,Sometimes,no,1.022705,no,1.02569,0.313016,no,Public_Transportation
Female,20.406871,1.755978,53.699561,yes,yes,2.0,3.891994,Frequently,no,1.86393,no,2.870127,2.0,no,Public_Transportation
Male,25.314589,1.787802,115.127662,yes,yes,1.588114,3.0,Sometimes,no,2.115967,no,1.541072,0.0,no,Automobile
Male,21.709159,1.658393,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.939733,1.692287,no,Public_Transportation
Female,24.0,1.65,60.0,yes,no,2.0,3.0,Sometimes,no,3.0,yes,1.0,0.0,no,Public_Transportation
Male,39.0,1.78,96.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Frequently,Automobile
Male,29.883021,1.779049,112.438508,yes,yes,2.065752,3.0,Sometimes,no,2.078297,no,0.0,0.677354,Sometimes,Automobile
Male,22.580038,1.849507,121.560938,yes,yes,3.0,2.272801,Sometimes,no,1.560064,no,0.79677,0.0,Sometimes,Public_Transportation
Female,21.682367,1.732383,133.043941,yes,yes,3.0,3.0,Sometimes,no,1.610768,no,1.510398,0.931455,Sometimes,Public_Transportation
Male,29.695603,1.842943,93.798055,yes,yes,2.133955,2.902766,Sometimes,no,1.753464,no,1.729987,1.0,Sometimes,Public_Transportation
Female,25.311534,1.685482,113.451224,yes,yes,3.0,3.0,Sometimes,no,2.987718,no,0.387074,0.283804,Sometimes,Public_Transportation
Male,23.0,1.72,76.0,yes,no,3.0,4.0,Frequently,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation
Male,21.72738,1.783782,105.000276,yes,yes,2.044326,3.0,Sometimes,no,2.35818,no,0.349371,0.0,Sometimes,Public_Transportation
Female,21.0,1.62,69.0,yes,yes,1.0,3.0,Frequently,no,2.0,no,0.0,1.0,no,Public_Transportation
Female,36.0,1.63,80.0,yes,no,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile
Female,20.520992,1.668642,124.704781,yes,yes,3.0,3.0,Sometimes,no,1.15635,no,0.786828,0.366385,Sometimes,Public_Transportation
Male,34.139453,1.774647,120.151967,yes,no,2.962415,3.0,Sometimes,no,2.172649,no,1.097905,0.0,Sometimes,Automobile
Male,26.032416,1.824432,105.131956,yes,yes,3.0,3.0,Sometimes,no,2.110611,no,1.890907,1.58483,Sometimes,Public_Transportation
Female,18.078256,1.622999,82.403076,yes,yes,2.340405,3.0,Sometimes,no,1.655245,no,1.006884,0.548539,no,Public_Transportation
Male,23.0,1.89,65.0,yes,yes,3.0,3.0,Frequently,no,3.0,no,1.0,1.0,Sometimes,Public_Transportation
Male,23.260061,1.849003,121.414744,yes,yes,3.0,2.595126,Sometimes,no,2.054072,no,0.835271,0.0,Sometimes,Public_Transportation
Male,17.073648,1.706996,99.544696,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.73209,0.048617,no,Public_Transportation
Female,23.71259,1.588597,62.339003,no,yes,2.39728,2.656588,Sometimes,no,2.061062,no,1.912981,1.887386,Sometimes,Public_Transportation
Male,18.88061,1.80416,104.40682,yes,yes,2.0,3.0,Sometimes,no,3.0,no,2.2405,0.0,no,Public_Transportation
Female,20.843363,1.521008,67.083121,yes,no,2.493448,3.0,Sometimes,no,1.849997,no,0.954459,1.444532,no,Public_Transportation
Female,21.0,1.66,59.0,no,yes,1.0,3.0,Always,no,2.0,yes,3.0,0.0,no,Automobile
Male,18.0,1.845399,60.0,yes,yes,3.0,4.0,Sometimes,no,2.0,no,2.0,0.0,no,Automobile
Male,26.225442,1.773664,116.160329,yes,yes,2.442536,3.0,Sometimes,no,2.174371,no,0.0,1.928972,Sometimes,Public_Transportation
Female,25.964788,1.623938,109.984263,yes,yes,3.0,3.0,Sometimes,no,2.471721,no,9.6e-05,0.433463,Sometimes,Public_Transportation
Female,26.0,1.639524,111.945588,yes,yes,3.0,3.0,Sometimes,no,2.739351,no,0.0,0.064769,Sometimes,Public_Transportation
Male,22.087389,1.786238,89.802492,yes,yes,1.718156,1.631184,Sometimes,no,2.0,no,0.0,0.306124,Sometimes,Public_Transportation
Female,25.470652,1.680218,104.807284,yes,yes,3.0,3.0,Sometimes,no,1.423073,no,0.197993,0.763359,Sometimes,Public_Transportation
Male,31.630054,1.671705,90.0,yes,yes,2.467002,1.851088,Sometimes,no,2.104054,no,1.991565,0.0,Sometimes,Automobile
Female,17.402028,1.710756,50.0,no,yes,2.015258,3.300666,Sometimes,no,1.315608,no,0.069802,1.0,Sometimes,Public_Transportation
Male,18.0,1.788459,51.552595,no,yes,2.897899,3.0,Sometimes,no,1.835545,no,1.162519,1.0,Sometimes,Public_Transportation
Male,19.0,1.71,71.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation
Male,31.194323,1.889104,129.157346,yes,yes,2.889485,3.0,Sometimes,yes,1.279771,no,0.941424,0.008343,Sometimes,Public_Transportation
Male,23.319635,1.84629,121.248035,yes,yes,3.0,2.695396,Sometimes,no,2.628816,no,0.975384,0.0,Sometimes,Public_Transportation
Male,19.671876,1.699474,78.0,yes,no,1.925064,2.358298,Sometimes,no,2.774043,no,0.0,0.133566,no,Public_Transportation
Female,21.131526,1.739457,150.37757,yes,yes,3.0,3.0,Sometimes,no,2.319912,no,1.582675,0.680746,Sometimes,Public_Transportation
Male,21.123048,1.717037,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.270555,1.343044,no,Public_Transportation
Male,32.787101,1.903832,99.812443,yes,yes,2.0,1.863012,Sometimes,no,2.196471,no,1.0,0.0,Sometimes,Automobile
Female,18.0,1.62,50.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile
Male,30.577944,1.783953,120.613561,yes,yes,2.341999,3.0,Sometimes,no,2.299878,no,0.565242,0.921991,Sometimes,Automobile
Female,31.255587,1.69308,71.927379,yes,yes,2.615788,3.0,Sometimes,no,1.771781,no,0.759422,0.686529,Sometimes,Automobile
Female,18.744914,1.801983,138.034526,yes,yes,3.0,3.0,Sometimes,no,2.691591,no,1.168368,0.735372,Sometimes,Public_Transportation
Male,29.0,1.69,90.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Automobile
Male,23.0,1.672101,80.939733,yes,yes,2.0,2.395785,Sometimes,no,1.40077,no,0.788659,1.544357,no,Public_Transportation
Male,40.106145,1.760175,117.651046,yes,yes,2.032883,2.976211,Sometimes,no,1.726109,no,0.477855,0.0,Sometimes,Automobile
Female,25.524336,1.668931,104.768318,yes,yes,3.0,3.0,Sometimes,no,1.436616,no,0.167086,0.764717,Sometimes,Public_Transportation
Female,16.928791,1.710948,45.248627,no,yes,2.910733,3.12544,Sometimes,no,2.204263,no,2.407906,1.403037,Sometimes,Public_Transportation
Female,25.991886,1.580968,102.003378,yes,yes,3.0,3.0,Sometimes,no,1.003563,no,0.008127,1.0,Sometimes,Public_Transportation
Male,22.087056,1.792435,89.998729,yes,yes,1.904732,2.608416,Sometimes,no,1.204175,no,0.0,1.895312,Sometimes,Public_Transportation
Male,19.693804,1.8,85.0,yes,yes,2.188722,3.0,Sometimes,no,2.721356,no,1.528968,1.0,Sometimes,Public_Transportation
Female,19.725718,1.746529,129.363771,yes,yes,3.0,3.0,Sometimes,no,2.250711,no,0.64235,0.685129,Sometimes,Public_Transportation
Male,20.0,1.81748,85.0,yes,yes,2.95118,3.0,Sometimes,no,3.0,no,2.433918,0.561602,Sometimes,Public_Transportation
Female,22.39251,1.65563,121.205171,yes,yes,3.0,3.0,Sometimes,no,1.347559,no,0.462951,0.31794,Sometimes,Public_Transportation
Male,24.443011,1.873368,121.82962,yes,yes,2.722161,2.658837,Sometimes,no,2.375707,no,1.299469,0.0,Sometimes,Public_Transportation
Male,22.0,1.6,66.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,3.0,0.0,no,Bike
Male,18.178023,1.85478,114.77484,yes,yes,2.0,1.854536,Sometimes,no,2.160169,no,1.0,2.0,Sometimes,Public_Transportation
Male,21.962219,1.931263,118.20313,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.743593,1.0,Sometimes,Public_Transportation
Male,21.0,1.65,53.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation
Male,23.0,1.65,58.5,yes,no,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation
Female,30.0,1.62,59.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Automobile
